"Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Country,Coffee Type,Coffe Type Name ,Roast Type,Roast Type Name ,Size,Unit Price,Sales,Loyalty Card"
"IXU-20263-532,15-Nov-19,68044-89277-ML,L-M-2.5,2,Kizzie Warman,kwarmancd@printfriendly.com,Ireland,Lib,Liberica,M,Medium,2.50,$33.47,$66.93,Yes"
"CBT-15092-420,17-Dec-19,71364-35210-HS,L-M-0.5,1,Wain Cholomin,wcholomince@about.com,United Kingdom,Lib,Liberica,M,Medium,0.50,$8.73,$8.73,Yes"
"PKQ-46841-696,18-Mar-20,37177-68797-ON,R-M-0.5,3,Arleen Braidman,abraidmancf@census.gov,United States,Rob,Robusta,M,Medium,0.50,$5.97,$17.91,No"
"XDU-05471-219,06-Jun-22,60308-06944-GS,R-L-0.5,1,Pru Durban,pdurbancg@symantec.com,Ireland,Rob,Robusta,L,Light,0.50,$7.17,$7.17,No"
"NID-20149-329,20-May-21,49888-39458-PF,R-D-0.2,2,Antone Harrold,aharroldch@miibeian.gov.cn,United States,Rob,Robusta,D,Dark,0.20,$2.69,$5.37,No"
"SVU-27222-213,11-Jan-21,60748-46813-DZ,L-L-0.2,5,Sim Pamphilon,spamphilonci@mlb.com,Ireland,Lib,Liberica,L,Light,0.20,$4.76,$23.78,No"
"RWI-84131-848,22-Feb-19,16385-11286-NX,R-D-2.5,2,Mohandis Spurden,mspurdencj@exblog.jp,United States,Rob,Robusta,D,Dark,2.50,$20.59,$41.17,Yes"
"GUU-40666-525,24-Nov-21,68555-89840-GZ,A-L-0.2,3,Morgen Seson,msesonck@census.gov,United States,Ara,Arabica,L,Light,0.20,$3.89,$11.66,No"
"SCN-51395-066,18-Jan-22,72164-90254-EJ,L-L-0.5,4,Nalani Pirrone,npirronecl@weibo.com,United States,Lib,Liberica,L,Light,0.50,$9.51,$38.04,No"
"ULA-24644-321,13-Aug-21,67010-92988-CT,R-D-2.5,4,Reube Cawley,rcawleycm@yellowbook.com,Ireland,Rob,Robusta,D,Dark,2.50,$20.59,$82.34,Yes"
"EOL-92666-762,11-Jan-20,15776-91507-GT,L-L-0.2,2,Stan Barribal,sbarribalcn@microsoft.com,Ireland,Lib,Liberica,L,Light,0.20,$4.76,$9.51,Yes"
"AJV-18231-334,05-Jul-20,23473-41001-CD,R-D-2.5,2,Agnes Adamides,aadamidesco@bizjournals.com,United Kingdom,Rob,Robusta,D,Dark,2.50,$20.59,$41.17,No"
"ZQI-47236-301,25-Jul-19,23446-47798-ID,L-L-0.5,5,Carmelita Thowes,cthowescp@craigslist.org,United States,Lib,Liberica,L,Light,0.50,$9.51,$47.55,No"
"ZCR-15721-658,26-May-22,28327-84469-ND,A-M-1,4,Rodolfo Willoway,rwillowaycq@admin.ch,United States,Ara,Arabica,M,Medium,1.00,$11.25,$45.00,No"
"QEW-47945-682,10-Jan-20,42466-87067-DT,L-L-0.2,5,Alvis Elwin,aelwincr@privacy.gov.au,United States,Lib,Liberica,L,Light,0.20,$4.76,$23.78,No"
"PSY-45485-542,17-May-19,62246-99443-HF,R-D-0.5,3,Araldo Bilbrook,abilbrookcs@booking.com,Ireland,Rob,Robusta,D,Dark,0.50,$5.37,$16.11,Yes"
"BAQ-74241-156,24-Jul-20,99869-55718-UU,R-D-0.2,4,Ransell McKall,rmckallct@sakura.ne.jp,United Kingdom,Rob,Robusta,D,Dark,0.20,$2.69,$10.74,Yes"
"BVU-77367-451,20-Oct-20,77421-46059-RY,A-D-1,5,Borg Daile,bdailecu@vistaprint.com,United States,Ara,Arabica,D,Dark,1.00,$9.95,$49.75,Yes"
"TJE-91516-344,22-Sep-19,49894-06550-OQ,E-M-1,2,Adolphe Treherne,atrehernecv@state.tx.us,Ireland,Exc,Excelsa,M,Medium,1.00,$13.75,$27.50,No"
"LIS-96202-702,07-Jun-20,72028-63343-SU,L-D-2.5,4,Annetta Brentnall,abrentnallcw@biglobe.ne.jp,United Kingdom,Lib,Liberica,D,Dark,2.50,$29.79,$119.14,No"
"VIO-27668-766,15-Dec-19,10074-20104-NN,R-D-2.5,1,Dick Drinkall,ddrinkallcx@psu.edu,United States,Rob,Robusta,D,Dark,2.50,$20.59,$20.59,Yes"
"ZVG-20473-043,06-Dec-20,71769-10219-IM,A-D-0.2,3,Dagny Kornel,dkornelcy@cyberchimps.com,United States,Ara,Arabica,D,Dark,0.20,$2.99,$8.96,Yes"
"KGZ-56395-231,06-Dec-21,22221-71106-JD,A-D-0.5,1,Rhona Lequeux,rlequeuxcz@newyorker.com,United States,Ara,Arabica,D,Dark,0.50,$5.97,$5.97,No"
"CUU-92244-729,11-Jul-20,99735-44927-OL,E-M-1,3,Julius Mccaull,jmccaulld0@parallels.com,United States,Exc,Excelsa,M,Medium,1.00,$13.75,$41.25,Yes"
"EHE-94714-312,28-Jun-21,27132-68907-RC,E-L-0.2,5,Ailey Brash,abrashda@plala.or.jp,United States,Exc,Excelsa,L,Light,0.20,$4.46,$22.28,Yes"
"RTL-16205-161,05-Apr-22,90440-62727-HI,A-M-0.5,1,Alberto Hutchinson,ahutchinsond2@imgur.com,United States,Ara,Arabica,M,Medium,0.50,$6.75,$6.75,Yes"
"GTS-22482-014,24-Mar-22,36769-16558-SX,L-M-2.5,4,Lamond Gheeraert,,United States,Lib,Liberica,M,Medium,2.50,$33.47,$133.86,Yes"
"DYG-25473-881,08-Feb-20,10138-31681-SD,A-D-0.2,2,Roxine Drivers,rdriversd4@hexun.com,United States,Ara,Arabica,D,Dark,0.20,$2.99,$5.97,No"
"HTR-21838-286,11-Feb-22,24669-76297-SF,A-L-1,2,Heloise Zeal,hzeald5@google.de,United States,Ara,Arabica,L,Light,1.00,$12.95,$25.90,No"
"KYG-28296-920,02-Jul-20,78050-20355-DI,E-M-2.5,1,Granger Smallcombe,gsmallcombed6@ucla.edu,Ireland,Exc,Excelsa,M,Medium,2.50,$31.63,$31.63,Yes"
"NNB-20459-430,25-Jul-22,79825-17822-UH,L-M-0.2,2,Daryn Dibley,ddibleyd7@feedburner.com,United States,Lib,Liberica,M,Medium,0.20,$4.37,$8.73,No"
"FEK-14025-351,19-Mar-21,03990-21586-MQ,E-L-0.2,6,Gardy Dimitriou,gdimitrioud8@chronoengine.com,United States,Exc,Excelsa,L,Light,0.20,$4.46,$26.73,Yes"
"AWH-16980-469,11-May-20,27493-46921-TZ,L-M-0.2,6,Fanny Flanagan,fflanagand9@woothemes.com,United States,Lib,Liberica,M,Medium,0.20,$4.37,$26.19,No"
"ZPW-31329-741,08-Jun-19,27132-68907-RC,R-D-1,6,Ailey Brash,abrashda@plala.or.jp,United States,Rob,Robusta,D,Dark,1.00,$8.95,$53.70,Yes"
"ZPW-31329-741,08-Jun-19,27132-68907-RC,E-M-2.5,4,Ailey Brash,abrashda@plala.or.jp,United States,Exc,Excelsa,M,Medium,2.50,$31.63,$126.50,Yes"
"ZPW-31329-741,08-Jun-19,27132-68907-RC,E-M-0.2,1,Ailey Brash,abrashda@plala.or.jp,United States,Exc,Excelsa,M,Medium,0.20,$4.13,$4.13,Yes"
"UBI-83843-396,09-Oct-19,58816-74064-TF,R-L-1,2,Nanny Izhakov,nizhakovdd@aol.com,United Kingdom,Rob,Robusta,L,Light,1.00,$11.95,$23.90,No"
"VID-40587-569,20-Feb-21,09818-59895-EH,E-D-2.5,5,Stanly Keets,skeetsde@answers.com,United States,Exc,Excelsa,D,Dark,2.50,$27.95,$139.73,Yes"
"KBB-52530-416,21-Nov-19,06488-46303-IZ,L-D-2.5,2,Orion Dyott,,United States,Lib,Liberica,D,Dark,2.50,$29.79,$59.57,Yes"
"ISJ-48676-420,10-Oct-21,93046-67561-AY,L-L-0.5,6,Keefer Cake,kcakedg@huffingtonpost.com,United States,Lib,Liberica,L,Light,0.50,$9.51,$57.06,No"
"MIF-17920-768,05-Aug-21,68946-40750-LK,R-L-0.2,6,Morna Hansed,mhanseddh@instagram.com,Ireland,Rob,Robusta,L,Light,0.20,$3.59,$21.51,Yes"
"CPX-19312-088,31-Jul-20,38387-64959-WW,L-M-0.5,6,Franny Kienlein,fkienleindi@trellian.com,Ireland,Lib,Liberica,M,Medium,0.50,$8.73,$52.38,Yes"
"RXI-67978-260,19-Sep-20,48418-60841-CC,E-D-1,6,Klarika Egglestone,kegglestonedj@sphinn.com,Ireland,Exc,Excelsa,D,Dark,1.00,$12.15,$72.90,No"
"LKE-14821-285,03-May-20,13736-92418-JS,R-M-0.2,5,Becky Semkins,bsemkinsdk@unc.edu,Ireland,Rob,Robusta,M,Medium,0.20,$2.99,$14.93,Yes"
"LRK-97117-150,08-Jul-19,33000-22405-LO,L-L-1,6,Sean Lorenzetti,slorenzettidl@is.gd,United States,Lib,Liberica,L,Light,1.00,$15.85,$95.10,No"
"IGK-51227-573,26-Oct-19,46959-60474-LT,L-D-0.5,2,Bob Giannazzi,bgiannazzidm@apple.com,United States,Lib,Liberica,D,Dark,0.50,$7.77,$15.54,No"
"ZAY-43009-775,27-Sep-20,73431-39823-UP,L-D-0.2,6,Kendra Backshell,,United States,Lib,Liberica,D,Dark,0.20,$3.89,$23.31,No"
"EMA-63190-618,28-Feb-22,90993-98984-JK,E-M-0.2,1,Uriah Lethbrig,ulethbrigdo@hc360.com,United States,Exc,Excelsa,M,Medium,0.20,$4.13,$4.13,Yes"
"FBI-35855-418,16-Sep-20,06552-04430-AG,R-M-0.5,6,Sky Farnish,sfarnishdp@dmoz.org,United Kingdom,Rob,Robusta,M,Medium,0.50,$5.97,$35.82,No"
"TXB-80533-417,28-Oct-20,54597-57004-QM,L-L-1,2,Felicia Jecock,fjecockdq@unicef.org,United States,Lib,Liberica,L,Light,1.00,$15.85,$31.70,No"
"MBM-00112-248,02-Sep-19,50238-24377-ZS,L-L-1,5,Currey MacAllister,,United States,Lib,Liberica,L,Light,1.00,$15.85,$79.25,Yes"
"EUO-69145-988,30-Aug-21,60370-41934-IF,E-D-0.2,3,Hamlen Pallister,hpallisterds@ning.com,United States,Exc,Excelsa,D,Dark,0.20,$3.65,$10.94,No"
"GYA-80327-368,04-Jun-21,06899-54551-EH,A-D-1,4,Chantal Mersh,cmershdt@drupal.org,Ireland,Ara,Arabica,D,Dark,1.00,$9.95,$39.80,No"
"TNW-41601-420,24-Nov-20,66458-91190-YC,R-M-1,5,Marja Urion,murione5@alexa.com,Ireland,Rob,Robusta,M,Medium,1.00,$9.95,$49.75,Yes"
"ALR-62963-723,21-Jun-20,80463-43913-WZ,R-D-0.2,3,Malynda Purbrick,,Ireland,Rob,Robusta,D,Dark,0.20,$2.69,$8.06,Yes"
"JIG-27636-870,13-Jul-20,67204-04870-LG,R-L-1,4,Alf Housaman,,United States,Rob,Robusta,L,Light,1.00,$11.95,$47.80,No"
"CTE-31437-326,02-Jan-19,22721-63196-UJ,R-M-0.2,4,Gladi Ducker,gduckerdx@patch.com,United Kingdom,Rob,Robusta,M,Medium,0.20,$2.99,$11.94,No"
"CTE-31437-326,02-Jan-19,22721-63196-UJ,E-M-0.2,4,Gladi Ducker,gduckerdx@patch.com,United Kingdom,Exc,Excelsa,M,Medium,0.20,$4.13,$16.50,No"
"CTE-31437-326,02-Jan-19,22721-63196-UJ,L-D-1,4,Gladi Ducker,gduckerdx@patch.com,United Kingdom,Lib,Liberica,D,Dark,1.00,$12.95,$51.80,No"
"CTE-31437-326,02-Jan-19,22721-63196-UJ,L-L-0.2,3,Gladi Ducker,gduckerdx@patch.com,United Kingdom,Lib,Liberica,L,Light,0.20,$4.76,$14.27,No"
"SLD-63003-334,17-Feb-22,55515-37571-RS,L-M-0.2,6,Wain Stearley,wstearleye1@census.gov,United States,Lib,Liberica,M,Medium,0.20,$4.37,$26.19,No"
"BXN-64230-789,19-Dec-20,25598-77476-CB,A-L-1,2,Diane-marie Wincer,dwincere2@marriott.com,United States,Ara,Arabica,L,Light,1.00,$12.95,$25.90,Yes"
"XEE-37895-169,20-Feb-19,14888-85625-TM,A-L-2.5,3,Perry Lyfield,plyfielde3@baidu.com,United States,Ara,Arabica,L,Light,2.50,$29.79,$89.36,Yes"
"ZTX-80764-911,14-Jan-21,92793-68332-NR,L-D-0.5,6,Heall Perris,hperrise4@studiopress.com,Ireland,Lib,Liberica,D,Dark,0.50,$7.77,$46.62,No"
"WVT-88135-549,16-Nov-19,66458-91190-YC,A-D-1,3,Marja Urion,murione5@alexa.com,Ireland,Ara,Arabica,D,Dark,1.00,$9.95,$29.85,Yes"
"IPA-94170-889,04-Dec-19,64439-27325-LG,R-L-0.2,3,Camellia Kid,ckide6@narod.ru,Ireland,Rob,Robusta,L,Light,0.20,$3.59,$10.76,Yes"
"YQL-63755-365,31-Jul-20,78570-76770-LB,A-M-0.2,4,Carolann Beine,cbeinee7@xinhuanet.com,United States,Ara,Arabica,M,Medium,0.20,$3.38,$13.50,Yes"
"RKW-81145-984,11-Mar-19,98661-69719-VI,L-L-1,3,Celia Bakeup,cbakeupe8@globo.com,United States,Lib,Liberica,L,Light,1.00,$15.85,$47.55,No"
"MBT-23379-866,10-May-22,82990-92703-IX,L-L-1,5,Nataniel Helkin,nhelkine9@example.com,United States,Lib,Liberica,L,Light,1.00,$15.85,$79.25,No"
"GEJ-39834-935,25-Dec-21,49412-86877-VY,L-M-0.2,6,Pippo Witherington,pwitheringtonea@networkadvertising.org,United States,Lib,Liberica,M,Medium,0.20,$4.37,$26.19,Yes"
"KRW-91640-596,22-Apr-22,70879-00984-FJ,R-L-0.5,3,Tildie Tilzey,ttilzeyeb@hostgator.com,United States,Rob,Robusta,L,Light,0.50,$7.17,$21.51,No"
"AOT-70449-651,11-Jun-22,53414-73391-CR,R-D-2.5,5,Cindra Burling,,United States,Rob,Robusta,D,Dark,2.50,$20.59,$102.93,Yes"
"DGC-21813-731,27-Apr-22,43606-83072-OA,L-D-0.2,2,Channa Belamy,,United States,Lib,Liberica,D,Dark,0.20,$3.89,$7.77,No"
"JBE-92943-643,29-Dec-20,84466-22864-CE,E-D-2.5,5,Karl Imorts,kimortsee@alexa.com,United States,Exc,Excelsa,D,Dark,2.50,$27.95,$139.73,No"
"ZIL-34948-499,14-Jul-20,66458-91190-YC,A-D-0.5,2,Marja Urion,murione5@alexa.com,Ireland,Ara,Arabica,D,Dark,0.50,$5.97,$11.94,Yes"
"JSU-23781-256,07-Sep-21,76499-89100-JQ,L-D-0.2,1,Mag Armistead,marmisteadeg@blogtalkradio.com,United States,Lib,Liberica,D,Dark,0.20,$3.89,$3.89,No"
"JSU-23781-256,07-Sep-21,76499-89100-JQ,R-M-1,4,Mag Armistead,marmisteadeg@blogtalkradio.com,United States,Rob,Robusta,M,Medium,1.00,$9.95,$39.80,No"
"VPX-44956-367,09-Jun-19,39582-35773-ZJ,R-M-0.5,5,Vasili Upstone,vupstoneei@google.pl,United States,Rob,Robusta,M,Medium,0.50,$5.97,$29.85,No"
"VTB-46451-959,25-Oct-20,66240-46962-IO,L-D-2.5,1,Berty Beelby,bbeelbyej@rediff.com,Ireland,Lib,Liberica,D,Dark,2.50,$29.79,$29.79,No"
"DNZ-11665-950,28-Feb-21,10637-45522-ID,L-L-2.5,2,Erny Stenyng,,United States,Lib,Liberica,L,Light,2.50,$36.46,$72.91,No"
"ITR-54735-364,26-Jul-20,92599-58687-CS,R-D-0.2,5,Edin Yantsurev,,United States,Rob,Robusta,D,Dark,0.20,$2.69,$13.43,Yes"
"YDS-02797-307,05-Jun-22,06058-48844-PI,E-M-2.5,4,Webb Speechly,wspeechlyem@amazon.com,United States,Exc,Excelsa,M,Medium,2.50,$31.63,$126.50,Yes"
"BPG-68988-842,21-Feb-19,53631-24432-SY,E-M-0.5,5,Irvine Phillpot,iphillpoten@buzzfeed.com,United Kingdom,Exc,Excelsa,M,Medium,0.50,$8.25,$41.25,No"
"XZG-51938-658,05-Apr-20,18275-73980-KL,E-L-0.5,6,Lem Pennacci,lpennaccieo@statcounter.com,United States,Exc,Excelsa,L,Light,0.50,$8.91,$53.46,No"
"KAR-24978-271,10-Jan-19,23187-65750-HZ,R-M-1,6,Starr Arpin,sarpinep@moonfruit.com,United States,Rob,Robusta,M,Medium,1.00,$9.95,$59.70,No"
"FQK-28730-361,12-Apr-22,22725-79522-GP,R-M-1,6,Donny Fries,dfrieseq@cargocollective.com,United States,Rob,Robusta,M,Medium,1.00,$9.95,$59.70,No"
"BGB-67996-089,30-Jan-22,06279-72603-JE,R-D-1,5,Rana Sharer,rsharerer@flavors.me,United States,Rob,Robusta,D,Dark,1.00,$8.95,$44.75,No"
"XMC-20620-809,14-May-21,83543-79246-ON,E-M-0.5,2,Nannie Naseby,nnasebyes@umich.edu,United States,Exc,Excelsa,M,Medium,0.50,$8.25,$16.50,Yes"
"ZSO-58292-191,12-Jun-22,66794-66795-VW,R-D-0.5,4,Rea Offell,,United States,Rob,Robusta,D,Dark,0.50,$5.37,$21.48,No"
"LWJ-06793-303,02-Jan-22,95424-67020-AP,R-M-2.5,2,Kris O'Cullen,koculleneu@ca.gov,Ireland,Rob,Robusta,M,Medium,2.50,$22.89,$45.77,Yes"
"FLM-82229-989,24-Jan-22,73017-69644-MS,L-L-0.2,2,Timoteo Glisane,,Ireland,Lib,Liberica,L,Light,0.20,$4.76,$9.51,No"
"CPV-90280-133,20-Mar-19,66458-91190-YC,R-D-0.2,3,Marja Urion,murione5@alexa.com,Ireland,Rob,Robusta,D,Dark,0.20,$2.69,$8.06,Yes"
"OGW-60685-912,21-Nov-20,67423-10113-LM,E-D-2.5,4,Hildegarde Brangan,hbranganex@woothemes.com,United States,Exc,Excelsa,D,Dark,2.50,$27.95,$111.78,Yes"
"DEC-11160-362,13-Oct-21,48582-05061-RY,R-D-0.2,4,Amii Gallyon,agallyoney@engadget.com,United States,Rob,Robusta,D,Dark,0.20,$2.69,$10.74,Yes"
"WCT-07869-499,19-Oct-21,32031-49093-KE,R-D-0.5,5,Birgit Domange,bdomangeez@yahoo.co.jp,United States,Rob,Robusta,D,Dark,0.50,$5.37,$26.85,No"
"FHD-89872-325,29-Apr-19,31715-98714-OO,L-L-1,4,Killian Osler,koslerf0@gmpg.org,United States,Lib,Liberica,L,Light,1.00,$15.85,$63.40,Yes"
"AZF-45991-584,12-Oct-19,73759-17258-KA,A-D-2.5,1,Lora Dukes,,Ireland,Ara,Arabica,D,Dark,2.50,$22.89,$22.89,Yes"
"MDG-14481-513,19-May-21,64897-79178-MH,A-M-2.5,4,Zack Pellett,zpellettf2@dailymotion.com,United States,Ara,Arabica,M,Medium,2.50,$25.88,$103.50,No"
"OFN-49424-848,03-Jul-21,73346-85564-JB,R-L-2.5,2,Ilaire Sprakes,isprakesf3@spiegel.de,United States,Rob,Robusta,L,Light,2.50,$27.49,$54.97,No"
"NFA-03411-746,08-Feb-20,07476-13102-NJ,A-L-0.5,2,Heda Fromant,hfromantf4@ucsd.edu,United States,Ara,Arabica,L,Light,0.50,$7.77,$15.54,No"
"CYM-74988-450,16-Oct-20,87223-37422-SK,L-D-0.2,4,Rufus Flear,rflearf5@artisteer.com,United Kingdom,Lib,Liberica,D,Dark,0.20,$3.89,$15.54,No"
"WTV-24996-658,23-Oct-20,57837-15577-YK,E-D-2.5,3,Dom Milella,,Ireland,Exc,Excelsa,D,Dark,2.50,$27.95,$83.84,No"
"DSL-69915-544,10-Mar-21,10142-55267-YO,R-L-0.2,3,Wilek Lightollers,wlightollersf9@baidu.com,United States,Rob,Robusta,L,Light,0.20,$3.59,$10.76,Yes"
"NBT-35757-542,07-Jul-21,73647-66148-VM,E-L-0.2,3,Bette-ann Munden,bmundenf8@elpais.com,United States,Exc,Excelsa,L,Light,0.20,$4.46,$13.37,Yes"
"OYU-25085-528,05-Feb-21,10142-55267-YO,E-L-0.2,4,Wilek Lightollers,wlightollersf9@baidu.com,United States,Exc,Excelsa,L,Light,0.20,$4.46,$17.82,Yes"
"XCG-07109-195,11-Dec-20,92976-19453-DT,L-D-0.2,6,Nick Brakespear,nbrakespearfa@rediff.com,United States,Lib,Liberica,D,Dark,0.20,$3.89,$23.31,Yes"
"YZA-25234-630,13-May-22,89757-51438-HX,E-D-0.2,2,Malynda Glawsop,mglawsopfb@reverbnation.com,United States,Exc,Excelsa,D,Dark,0.20,$3.65,$7.29,No"
"OKU-29966-417,23-Oct-19,76192-13390-HZ,E-L-0.2,4,Granville Alberts,galbertsfc@etsy.com,United Kingdom,Exc,Excelsa,L,Light,0.20,$4.46,$17.82,Yes"
"MEX-29350-659,11-Sep-20,02009-87294-SY,E-M-1,5,Vasily Polglase,vpolglasefd@about.me,United States,Exc,Excelsa,M,Medium,1.00,$13.75,$68.75,No"
"NOY-99738-977,29-Sep-19,82872-34456-LJ,R-L-2.5,2,Madelaine Sharples,,United Kingdom,Rob,Robusta,L,Light,2.50,$27.49,$54.97,Yes"
"TCR-01064-030,03-Mar-21,13181-04387-LI,E-M-1,6,Sigfrid Busch,sbuschff@so-net.ne.jp,Ireland,Exc,Excelsa,M,Medium,1.00,$13.75,$82.50,No"
"YUL-42750-776,23-Nov-21,24845-36117-TI,L-M-0.2,2,Cissiee Raisbeck,craisbeckfg@webnode.com,United States,Lib,Liberica,M,Medium,0.20,$4.37,$8.73,Yes"
"XQJ-86887-506,06-Nov-21,66458-91190-YC,E-L-1,4,Marja Urion,murione5@alexa.com,Ireland,Exc,Excelsa,L,Light,1.00,$14.85,$59.40,Yes"
"CUN-90044-279,29-Jan-21,86646-65810-TD,L-D-0.2,4,Kenton Wetherick,,United States,Lib,Liberica,D,Dark,0.20,$3.89,$15.54,Yes"
"ICC-73030-502,16-Apr-22,59480-02795-IU,A-L-1,3,Reamonn Aynold,raynoldfj@ustream.tv,United States,Ara,Arabica,L,Light,1.00,$12.95,$38.85,Yes"
"ADP-04506-084,24-Jul-21,61809-87758-LJ,E-M-2.5,6,Hatty Dovydenas,,United States,Exc,Excelsa,M,Medium,2.50,$31.63,$189.75,Yes"
"PNU-22150-408,11-Aug-19,77408-43873-RS,A-D-0.2,6,Nathaniel Bloxland,,Ireland,Ara,Arabica,D,Dark,0.20,$2.99,$17.91,Yes"
"VSQ-07182-513,23-Jul-19,18366-65239-WF,L-L-0.2,6,Brendan Grece,bgrecefm@naver.com,United Kingdom,Lib,Liberica,L,Light,0.20,$4.76,$28.53,No"
"SPF-31673-217,09-Jun-20,19485-98072-PS,E-M-1,6,Don Flintiff,dflintiffg1@e-recht24.de,United Kingdom,Exc,Excelsa,M,Medium,1.00,$13.75,$82.50,No"
"NEX-63825-598,22-Feb-20,72072-33025-SD,R-L-0.5,2,Abbe Thys,athysfo@cdc.gov,United States,Rob,Robusta,L,Light,0.50,$7.17,$14.34,No"
"XPG-66112-335,19-Jul-20,58118-22461-GC,R-D-2.5,4,Jackquelin Chugg,jchuggfp@about.me,United States,Rob,Robusta,D,Dark,2.50,$20.59,$82.34,No"
"NSQ-72210-345,20-Sep-21,90940-63327-DJ,A-M-0.2,6,Audra Kelston,akelstonfq@sakura.ne.jp,United States,Ara,Arabica,M,Medium,0.20,$3.38,$20.25,Yes"
"XRR-28376-277,02-May-21,64481-42546-II,R-L-2.5,6,Elvina Angel,,Ireland,Rob,Robusta,L,Light,2.50,$27.49,$164.91,No"
"WHQ-25197-475,26-Nov-21,27536-28463-NJ,L-L-0.2,4,Claiborne Mottram,cmottramfs@harvard.edu,United States,Lib,Liberica,L,Light,0.20,$4.76,$19.02,Yes"
"HMB-30634-745,18-Feb-20,19485-98072-PS,A-D-2.5,6,Don Flintiff,dflintiffg1@e-recht24.de,United Kingdom,Ara,Arabica,D,Dark,2.50,$22.89,$137.31,No"
"XTL-68000-371,07-Apr-20,70140-82812-KD,A-M-0.5,4,Donalt Sangwin,dsangwinfu@weebly.com,United States,Ara,Arabica,M,Medium,0.50,$6.75,$27.00,No"
"YES-51109-625,31-Jan-22,91895-55605-LS,E-L-0.5,4,Elizabet Aizikowitz,eaizikowitzfv@virginia.edu,United Kingdom,Exc,Excelsa,L,Light,0.50,$8.91,$35.64,No"
"EAY-89850-211,19-Feb-19,43155-71724-XP,A-D-0.2,2,Herbie Peppard,,United States,Ara,Arabica,D,Dark,0.20,$2.99,$5.97,Yes"
"IOQ-84840-827,12-Nov-19,32038-81174-JF,A-M-1,6,Cornie Venour,cvenourfx@ask.com,United States,Ara,Arabica,M,Medium,1.00,$11.25,$67.50,No"
"FBD-56220-430,16-May-22,59205-20324-NB,R-L-0.2,6,Maggy Harby,mharbyfy@163.com,United States,Rob,Robusta,L,Light,0.20,$3.59,$21.51,Yes"
"COV-52659-202,12-Feb-21,99899-54612-NX,L-M-2.5,2,Reggie Thickpenny,rthickpennyfz@cafepress.com,United States,Lib,Liberica,M,Medium,2.50,$33.47,$66.93,No"
"YUO-76652-814,04-Apr-21,26248-84194-FI,A-D-0.2,6,Phyllys Ormerod,pormerodg0@redcross.org,United States,Ara,Arabica,D,Dark,0.20,$2.99,$17.91,No"
"PBT-36926-102,02-Aug-21,19485-98072-PS,L-M-1,4,Don Flintiff,dflintiffg1@e-recht24.de,United Kingdom,Lib,Liberica,M,Medium,1.00,$14.55,$58.20,No"
"BLV-60087-454,08-Jun-22,84493-71314-WX,E-L-0.2,3,Tymon Zanetti,tzanettig2@gravatar.com,Ireland,Exc,Excelsa,L,Light,0.20,$4.46,$13.37,No"
"BLV-60087-454,08-Jun-22,84493-71314-WX,A-M-0.5,5,Tymon Zanetti,tzanettig2@gravatar.com,Ireland,Ara,Arabica,M,Medium,0.50,$6.75,$33.75,No"
"QYC-63914-195,14-May-20,39789-43945-IV,E-L-1,3,Reinaldos Kirtley,rkirtleyg4@hatena.ne.jp,United States,Exc,Excelsa,L,Light,1.00,$14.85,$44.55,Yes"
"OIB-77163-890,25-Dec-20,38972-89678-ZM,E-L-0.5,5,Carney Clemencet,cclemencetg5@weather.com,United Kingdom,Exc,Excelsa,L,Light,0.50,$8.91,$44.55,Yes"
"SGS-87525-238,05-Jul-21,91465-84526-IJ,E-D-1,5,Russell Donet,rdonetg6@oakley.com,United States,Exc,Excelsa,D,Dark,1.00,$12.15,$60.75,No"
"GQR-12490-152,14-Mar-19,22832-98538-RB,R-L-0.2,1,Sidney Gawen,sgaweng7@creativecommons.org,United States,Rob,Robusta,L,Light,0.20,$3.59,$3.59,Yes"
"UOJ-28238-299,07-Mar-21,30844-91890-ZA,R-L-0.2,6,Rickey Readie,rreadieg8@guardian.co.uk,United States,Rob,Robusta,L,Light,0.20,$3.59,$21.51,No"
"ETD-58130-674,05-Nov-21,05325-97750-WP,E-M-0.5,2,Cody Verissimo,cverissimogh@theglobeandmail.com,United Kingdom,Exc,Excelsa,M,Medium,0.50,$8.25,$16.50,Yes"
"UPF-60123-025,06-Feb-20,88992-49081-AT,R-L-2.5,3,Zilvia Claisse,,United States,Rob,Robusta,L,Light,2.50,$27.49,$82.46,No"
"NQS-01613-687,12-Mar-21,10204-31464-SA,L-D-0.5,1,Bar O' Mahony,bogb@elpais.com,United States,Lib,Liberica,D,Dark,0.50,$7.77,$7.77,Yes"
"MGH-36050-573,03-Aug-20,75156-80911-YT,R-M-0.5,2,Valenka Stansbury,vstansburygc@unblog.fr,United States,Rob,Robusta,M,Medium,0.50,$5.97,$11.94,Yes"
"UVF-59322-459,25-Jul-19,53971-49906-PZ,E-L-2.5,6,Daniel Heinonen,dheinonengd@printfriendly.com,United States,Exc,Excelsa,L,Light,2.50,$34.16,$204.93,No"
"VET-41158-896,29-Apr-20,10728-17633-ST,E-M-2.5,2,Jewelle Shenton,jshentonge@google.com.hk,United States,Exc,Excelsa,M,Medium,2.50,$31.63,$63.25,Yes"
"XYL-52196-459,02-May-19,13549-65017-VE,R-D-0.2,3,Jennifer Wilkisson,jwilkissongf@nba.com,United States,Rob,Robusta,D,Dark,0.20,$2.69,$8.06,Yes"
